name,issue,founded,subject,StateAbb,region,ccode,country,city,acronym,type1,type2,type3,dissolved,staff_total,staff_central,staff_regional,links,member_countries,member_regions
Alliance of Digital Humanities Organizations,Culture; Technology,2006,Informatics; Literature,CAN,americas,20,Canada,Victoria ,ADHO,C,y,International Federations,NA,NA,NA,NA,NA,0,0
"Arab Confederation of Employees of Banks, Insurances and Financial Affairs",Finance,1965,Employees; Finance; Banking; Insurance,EGY,africa,651,Egypt,Cairo,NA,H,d,Trade and Labour Unions,1991,NA,NA,NA,NA,0,0
Arab Federation of Automobile Clubs and Tourist Societies,Transportation; Industry,1965,Motor Vehicles; Tourism ,EGY,africa,651,Egypt,Cairo,NA,H,d,Clubs,1978,NA,NA,NA,NA,0,0
Arab Federation of Building and Wood Workers,Settlements; Industry; Employment,1965,Workers; Timber; Construction,LIB,africa,620,Libyan Arab Jamahiriya,Tripoli,NA,H,x,Trade and Labour Unions,1998,NA,NA,NA,NA,0,0
"Arab Federation of Construction, Wood and Building Materials",Settlements; Environment,1965,Material; Timber; Construction,EGY,africa,652,Egypt,Cairo,NA,H,d,Trade and Labour Unions,1989,NA,NA,NA,NA,0,0
Arab Federation of Food Workers,Agriculture; Employment,1965,Workers; Food,EGY,africa,653,Egypt,Cairo,NA,H,d,Trade and Labour Unions,1989,NA,NA,NA,NA,0,0
Arab Federation of Health Workers' Unions,Health; Employment,1965,Workers; Health Workers,EGY,africa,654,Egypt,Cairo,NA,H,d,Trade and Labour Unions,1989,NA,NA,NA,NA,0,0
"Arab Federation of Petroleum, Miners, Metal, Chemical and Allied Industries Workers",Energy; Industry; Employment,1961,Chemicals; Metallic Elements and Alloys; Petroleum; Workers; Professions; Industry; Mining,LIB,africa,620,Libyan AJ,Tripoli,NA,H,x,"Professional Bodies, Trade and Labour Unions",2000,NA,NA,NA,NA,0,0
"Arab Federation of Posts, Telegram and Telephone Workers",Communications; Employment,1961,"Workers; Post; Telegraphs; Telephones, Telex, Telefax",EGY,africa,655,Egypt,Cairo,NA,H,d,Trade and Labour Unions,1987,NA,NA,NA,NA,0,0
Arab Federation of Transport and Communication Workers,Communications; Employment; Transportation,1961,Workers; Communications; Communication,EGY,africa,656,Egypt,Cairo,AFTCW,H,x,Trade and Labour Unions,2007,NA,NA,NA,NA,0,0
"Arab Federation of Workers in Metal, Mechanical and Electrical Industries",Industry; Employment,1961,Mechanics; Metallic Elements and Alloys; Workers; Industry; Electricity,EGY,africa,657,Egypt,Cairo,NA,H,x,Trade and Labour Unions,1996,NA,NA,NA,NA,0,0
Arab Union of Youth Scientific Clubs,Science,1979,Youth; Science,TUN,africa,616,Tunisia,Tunis,NA,H,x,Clubs,1996,NA,NA,NA,NA,17,2
ASEAN Federation of Flying Clubs,Transportation,2016,Aviation,MAL,asia,820,Malaysia,Senai,AFFC,H,d,Clubs,2008,NA,NA,NA,NA,0,0
Asia Pacific Academy of Business in Society,Education; Industry,2005,Business Enterprises; Academies,JPN,asia,740,Japan,Tokyo,APABIS,H,yd,International Federations,2010,NA,NA,NA,NA,0,0
Asian Domestic Workers' Union,Employment,1988,"Employment Conditions; Attendants, Servants",CHN,asia,710,Hong Kong,Hong Kong,ADWU,H,x,Trade and Labour Unions,2008,0,0,0,ILO,8,1
"Asian Trade Federation of Clothing, Leather, Textile and Handloom Workers",Industry; Employment,1963,"Workers; Clothing; Trade; Trades and Crafts; Textiles, Cordage; Leather, Hides, Fur",PHI,asia,840,Phillipines,Baguio,ATF-CLTH,H,d,Trade and Labour Unions,2015,NA,NA,NA,NA,0,0
"Asian Trade Federation of Transport Workers, Dhaka",Transportation; Employment,1963,Workers; Communications; Trade,BNG,asia,771,Bangladesh,Dhaka,ATF-TW,H,d,Trade and Labour Unions,2003,NA,NA,NA,NA,0,0
Asociatiei Internationale a Fostilor Detinuti Politici si Victimelor Communismului,Law; Rights,1991,"Detention; Maltreatment; Victims; Political; Tribunals, Courts; Ideologies",ROM,europe,360,Romania,Bucharest,INTER-ASSO,H,x,Alumni and Veterans,NA,NA,NA,NA,NA,15,1
Association africaine des professionnels de l'hygiene et de l'environnement,Environment; Health,1992,Water; Professions; Waste; Hygiene; Environment,BFO,africa,439,Burkina Faso,Ouagadougou,APHEN,H,vd,Professional Bodies,2000,NA,NA,NA,NA,0,0
Association for European Astronauts,Transportation,1984,"Professions; Aerospace, Space",FRN,europe,220,France,Meribel,AEA,H,d,Professional Bodies,1993,NA,NA,NA,NA,8,1
Association for the Defence of Human Rights and Democratic Liberties in the Arab World,Rights,1965,Rights; Idealism; Freedom,FRN,europe,221,France,Paris,NA,H,x,Human Rights Organizations,1988,NA,NA,NA,NA,5,2
Association of International Industrial Irradiation,Industry,1970,Radiation; Electrophysics; Professions; Industry,FRN,europe,222,France,Paris,AIII,H,vd,Professional Bodies,2004,NA,NA,NA,NA,30,5
Association of South American Veteran Athletics,Culture,1979,NA,ARG,americas,160,Argentina,BuenosAires,ASUDAVE,D,NA,Alumni and Veterans,NA,NA,NA,NA,NA,0,0
British Commonwealth Association of Prisoners' Aid Society,Law; Humanitarian,1951,Detention; Aid; Humanitarian,UKG,europe,200,UK,London,NA,H,d,Humanitarian Organizations,1954,NA,NA,NA,NA,0,0
Central American Coordination for Human Rights Organizations,Rights,1963,Coordination; Rights,PAN,americas,95,Panama,PanamaCity,NA,H,d,Human Rights Organizations,NA,NA,NA,NA,NA,0,0
Central American Council for Education and Cultural Workers,Education; Culture,1991,Workers; Education; Culture,COS,americas,94,Costa Rica,SanJose,CONCATEC,H,x,Trade and Labour Unions,2006,NA,NA,NA,NA,0,0
Central Asian Foundation for Management Development,Industry,1994,Management,RUS,europe,365,Russia,Moscow,CAMAN,F,f,Foundations,NA,5,5,0,NA,5,1
Central European Federation of Christian Trade Unions,Employment; Culture,1952,Workers; Christianity,USA,americas,4,USA,NewYorkNY,CEFCTU,H,d,Trade and Labour Unions,1958,NA,NA,NA,NA,0,0
Committee for European Studies on Norms for Electronics,Technology,1961,Equipment; Study; Research; Standards; Informatics; Resource Utilization; Electronics; Design,CAN,americas,20,Canada,Montreal,ESONE,H,dy,International Federations,2001,NA,NA,NA,NA,31,5
Committee of Latin American Workers Conferences,Employment,1973,Workers,COS,americas,94,Costa Rica,San Jose,NA,H,d,Trade and Labour Unions,1985,NA,NA,NA,NA,0,0
Commonwealth of Independent States Atherosclerosis Society,Health,1993,Blood Vessels; Professions; Clinical; Physicians,RUS,europe,366,Russia,Moscow,CIS AS,H,vx,Professional Bodies,1996,NA,NA,NA,NA,3,2
Communications International,Employment; Communications,1920,Workers; Communication,SWZ,europe,225,Switzerland,Geneva,CI,H,d,Trade and Labour Unions,2000,40,40,0,ILO,125,5
Confederation of Nordic Bank Employees' Unions,Finance; Employment,1923,Employees; Workers; Professions; Finance; Banking,SWD,europe,380,Sweden,Stockholm,NA,H,d,"Professional Bodies, Trade and Labour Unions",1999,4,4,0,NA,5,1
Conseil mondial d'ethique des droits de l'animal,Rights,1938,Animals; Morals; Rights,BEL,europe,211,Belgium,Brussels,COMEDA,H,vd,Human Rights Organizations,1991,NA,NA,NA,NA,13,4
Consortium for the Study of European Transition,Development,1991,Study; Individuation; Change; Integration,AUS,europe,305,Austria,Stadtschlaining,CSTE,H,yx,International Federations,2001,NA,NA,NA,NA,0,0
Coordinating Council of Agricultural Worker and Peasant Organizations in Latin America,Agriculture; Development; Employment,1971,Workers; Agriculture,CHL,americas,155,Chile,Santiago,NA,H,d,Trade and Labour Unions,1987,NA,NA,NA,NA,0,0
Council of International String Teachers Associations,Education; Culture,1999,"Textiles, Cordage; Educators",USA,americas,2,USA,WashingtonDC,CISTA,H,yd,International Federations,2016,NA,NA,NA,NA,3,2
Dena Committee,Employment; Industry,2012,Workers; Metal Products,JPN,asia,740,Japan,Tokyo,NA,H,d,Trade and Labour Unions,1984,NA,NA,NA,NA,4,1
Doctors' International Professional Association,Health,1926,Professions; Physicians,SWZ,europe,225,Switzerland,Geneva,NA,H,d,Professional Bodies,1926,NA,NA,NA,NA,0,0
Dravet Syndrome European Foundation,Health,2014,Nervous System,SWZ,europe,226,Switzerland,Zurich,DSEF,F,f,Foundations,NA,NA,NA,NA,NA,16,1
EIROforum,Science,2002,Science,BEL,europe,211,Belgium,Brussels,NA,F,y,International Federations,NA,NA,NA,NA,NA,0,0
Equal Rights International,Rights,1930,Equality; Rights,SWZ,europe,225,Switzerland,Geneva,NA,H,d,Human Rights Organizations,1938,NA,NA,NA,NA,0,0
EUCOMEDC,Health; Technology,1979,Medicine; Medical Supplies; Technology,BEL,europe,211,Belgium,Brussels,NA,H,yd,International Federations,2016,15,15,0,NA,26,2
Euro-Mediterranean Tourism Organization,Industry,1996,Professions; Tourism,MOR,africa,600,Morocco,Rabat,EMTO,H,x,Professional Bodies,1995,NA,NA,NA,NA,0,0
Eurocophar,Health; Industry,1974,Professions; Pharmacy,FRN,europe,223,France,Paris,NA,H,d,Professional Bodies,1995,NA,NA,NA,NA,0,0
European Alliance on Skills for Employability,Education; Employment,2006,Human Resources; Employment; Unemployment; Workers,BEL,europe,211,Belgium,Brussels,NA,F,y,International Federations,NA,NA,NA,NA,NA,5,1
European Association for Railway Interoperability,Transportation,1994,Railways; Utilities; Quality Unification; Cybernetics; Technical,BEL,europe,211,Belgium,Brussels,NA,H,yd,International Federations,2006,11,11,0,NA,0,0
European Association of Care and Help at Home,Health,1996,"Pathology; Elderly; Professions; Households; Attendants, Servants; Handicapped; Care; Help",BEL,europe,211,Belgium,Brussels,EACHH,H,d,Professional Bodies,2001,NA,NA,NA,NA,22,3
European Association of Professionals Working in the Drug Field,Health,1993,NA,ITA,europe,325,Italy,Pordenone,ITACA,D,NA,Professional Bodies,NA,NA,NA,NA,NA,6,1
European Club for Paediatric Research,Health; Science,1958,Research; Paediatrics,SWZ,europe,227,Switzerland,Geneva,NA,H,d,Clubs,1968,NA,NA,NA,NA,0,0
European Club of Young Cardiac Surgeons,Health,1988,Cardiology; Youth; Surgery,FRN,europe,220,France,Paris,ECYCS,H,x,Clubs,2012,NA,NA,NA,NA,20,1
European Confederation of Youth Travel Organizations,Transportation,1989,Youth; Travel; Comprehension,DEN,europe,390,Denmark,Copenhagen,ECYTO,H,dy,International Federations,1992,NA,NA,NA,NA,11,1
European Federation for the Right to Voluntary Sterilisation,Rights,1952,Voluntary; Birth Control; Rights,SWZ,europe,225,Switzerland,Geneva,NA,H,d,Human Rights Organizations,1986,NA,NA,NA,NA,0,0
European Federation of Anaesthesiologists,Health,2001,Surgery; Anaesthesiology,UKG,europe,201,UK,London,EFA,H,yd,International Federations,2004,NA,NA,NA,NA,35,3
European Federation of Christian Miners' Trade Unions,Employment; Culture,1986,Workers; Mining; Christianity,BEL,europe,211,Belgium,Brussels,NA,H,d,Trade and Labour Unions,2006,NA,NA,NA,NA,4,1
